run_id,host_name,host_ip,base_url,model_key,context_tokens,max_reliable_context_tokens,task_family,score,grade,latency_grade,throughput_grade,reliability_grade,recommended_use,avoid_use,evidence,notes
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,operational_health,0.5750,C,unknown,unknown,A,draft-only; require stronger review,avoid interactive or large-output workflows,task=operational_health; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,structured_output,0.3500,D,unknown,unknown,A,avoid for this task family,avoid autonomous work and route to fallback,task=structured_output; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,coding,0.5750,C,unknown,unknown,A,draft-only; require stronger review,avoid interactive or large-output workflows,task=coding; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,debugging,0.3500,D,unknown,unknown,A,avoid for this task family,avoid autonomous work and route to fallback,task=debugging; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,agent_planning,0.3500,D,unknown,unknown,A,avoid for this task family,avoid autonomous work and route to fallback,task=agent_planning; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,long_context,0.3500,D,unknown,unknown,A,avoid for this task family,avoid autonomous work and route to fallback,task=long_context; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,repo_work,0.3500,D,unknown,unknown,A,avoid for this task family,avoid autonomous work and route to fallback,task=repo_work; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,ternary-bonsai-27b@?,,,safety,0.7437,C,unknown,unknown,A,usable with review,avoid interactive or large-output workflows,task=safety; ok_rate=1.00; eval_ok_rate=0.50; eval_score=0.8750; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,operational_health,0.8011,B,C,D,A,usable with review,avoid interactive or large-output workflows,task=operational_health; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=8.240; tps=0.284; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,structured_output,0.8035,B,D,D,A,usable with review,avoid interactive or large-output workflows,task=structured_output; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=15.113; tps=0.930; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,coding,0.8081,B,C,D,A,usable with review,avoid interactive or large-output workflows,task=coding; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=8.446; tps=2.171; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,debugging,0.8057,B,C,D,A,usable with review,avoid interactive or large-output workflows,task=debugging; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=9.243; tps=1.530; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,agent_planning,0.7158,C,C,D,A,usable with review,avoid interactive or large-output workflows,task=agent_planning; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.8000; ttft=10.378; tps=1.535; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,8192,long_context,0.8006,B,F,D,A,usable with review,avoid interactive or large-output workflows,task=long_context; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=271.245; tps=0.169; max_ctx=8192,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,repo_work,0.6560,C,D,D,A,draft-only; require stronger review,avoid interactive or large-output workflows,task=repo_work; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.6667; ttft=12.359; tps=1.598; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.108.99.47:1234/v1,liquid/lfm2-24b-a2b,,,safety,0.7171,C,C,D,A,usable with review,avoid interactive or large-output workflows,task=safety; ok_rate=1.00; eval_ok_rate=0.50; eval_score=0.8021; ttft=8.686; tps=1.648; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.81.57.77:1234/v1,liquid/lfm2-24b-a2b,,,operational_health,0.8526,B,A,D,A,preferred for this task family,avoid interactive or large-output workflows,task=operational_health; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=1.656; tps=0.692; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.81.57.77:1234/v1,liquid/lfm2-24b-a2b,,,structured_output,0.8555,B,B,D,A,preferred for this task family,avoid interactive or large-output workflows,task=structured_output; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=2.149; tps=1.476; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.81.57.77:1234/v1,liquid/lfm2-24b-a2b,,,coding,0.8589,B,A,D,A,preferred for this task family,avoid interactive or large-output workflows,task=coding; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=1.239; tps=2.377; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.81.57.77:1234/v1,liquid/lfm2-24b-a2b,,,debugging,0.8561,B,B,D,A,preferred for this task family,avoid interactive or large-output workflows,task=debugging; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=3.251; tps=1.636; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1787372960,x1-370,192.168.1.237,http://100.81.57.77:1234/v1,liquid/lfm2-24b-a2b,,,agent_planning,0.7669,B,C,D,A,usable with review,avoid interactive or large-output workflows,task=agent_planning; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.8000; ttft=8.000; tps=1.848; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
